"Id","FNC1","FNC3","FNC7","FNC8","FNC10","FNC11","FNC18","FNC32","FNC33","FNC38","FNC42","FNC50","FNC51","FNC54","FNC56","FNC58","FNC59","FNC60","FNC63","FNC65","FNC67","FNC68","FNC71","FNC73","FNC78","FNC81","FNC84","FNC86","FNC88","FNC89","FNC91","FNC92","FNC95","FNC106","FNC107","FNC108","FNC112","FNC114","FNC128","FNC130","FNC135","FNC136","FNC137","FNC138","FNC139","FNC145","FNC148","FNC155","FNC157","FNC158","FNC161","FNC165","FNC166","FNC167","FNC175","FNC179","FNC182","FNC184","FNC187","FNC189","FNC192","FNC193","FNC194","FNC202","FNC205","FNC207","FNC208","FNC214","FNC217","FNC224","FNC231","FNC232","FNC233","FNC234","FNC238","FNC257","FNC261","FNC270","FNC272","FNC274","FNC277","FNC280","FNC287","FNC289","FNC290","FNC295","FNC298","FNC301","FNC304","FNC307","FNC310","FNC313","FNC317","FNC322","FNC325","FNC330","FNC331","FNC333","FNC336","FNC338","FNC340","FNC342","FNC347","FNC353","FNC366","FNC368","FNC374","SBM_map26","SBM_map40","SBM_map64","SBM_map69","SBM_map73"
474861,0.087377,-0.0078353,0.063572,-0.25123,-0.22552,-0.229,-0.14635,0.17024,0.45524,0.024335,0.19223,0.27492,0.10184,0.31034,0.36223,0.23507,-0.13427,-0.069704,-0.04434,0.052861,-0.27703,0.065956,0.19653,-0.078311,-0.30065,0.62182,0.12776,0.47825,0.12561,0.50124,-0.10898,0.31603,-0.17523,-0.011446,0.25855,-0.12145,0.45943,-0.11642,-0.23598,-0.031663,-0.069001,-0.3149,0.24352,-0.26569,0.17563,-0.35879,0.58332,0.20214,-0.19739,0.22347,-0.28123,0.35698,-0.10476,0.61032,0.45521,0.61144,0.50215,-0.10205,0.65608,0.31381,0.02559,0.59624,0.52012,0.049542,-0.057124,0.26544,0.42471,0.285,0.12666,0.0896,-0.00010197,-0.41036,-0.25287,-0.22841,-0.006875,0.29225,-0.21149,-0.16389,-0.49482,0.45611,0.045787,-0.25411,0.29674,0.20373,0.36721,0.38803,-0.19663,0.45856,0.57804,0.35156,-0.13039,0.56476,-0.32371,-0.20285,0.36546,0.18244,-0.093476,-0.16421,0.13748,-0.23839,0.12329,0.036849,0.23953,-0.31672,0.2389,0.33154,0.39549,0.148201310030952,1.39758458833892,-0.204327743658439,-1.41052284557279,0.593690637889946
479741,0.50951,0.35205,0.27106,0.055537,0.10931,0.18431,0.048647,0.55879,0.69594,0.21277,0.19408,0.11985,-0.073019,0.26682,0.013154,0.51835,0.25396,0.41497,0.082703,0.14463,-0.026482,0.11981,-0.25647,-0.065398,-0.064369,0.39018,0.36324,-0.54385,0.58192,0.33534,0.22018,0.01113,-0.17876,0.58097,0.28916,0.12156,0.53615,0.40959,0.4403,-0.024034,-0.52297,0.1237,-0.23857,-0.0023946,0.30473,0.32889,0.40465,0.32061,0.19526,0.029838,-0.058698,0.11288,-0.082961,-0.032297,0.45606,0.014559,0.31832,0.45869,-0.11054,0.41351,0.22564,0.45759,0.67969,0.095996,-0.057159,0.52463,0.041256,0.096019,0.15497,-0.023146,-0.22727,0.046243,-0.21887,-0.070334,0.23783,-0.096859,0.13946,0.63162,0.099722,0.32496,-0.4511,0.17894,0.28173,0.23376,0.10807,-0.086681,-0.39926,0.33378,0.35429,-0.24047,-0.42805,0.47984,0.17928,0.29755,0.3621,0.097126,-0.41492,-0.024685,-0.13568,0.17584,0.50455,0.065454,0.30188,-0.011133,0.58617,0.34291,0.22798,-0.145274974740739,0.709993273627389,0.877521559775597,0.529046070354978,0.126972785080704
495307,0.38697,-0.22102,0.33349,0.41221,0.29977,0.27829,-0.007139,0.094436,0.50428,0.21193,0.26292,0.26095,0.45074,0.49175,0.35273,0.40695,0.42135,0.64064,-0.045904,0.36831,0.12215,0.3146,-0.17544,0.38888,-0.066544,-0.46879,0.30383,0.12113,0.25798,0.38499,0.0036329,0.03034,-0.64354,0.26432,0.33303,0.2459,0.18288,0.038745,0.18068,-0.088375,-0.21386,-0.076326,0.15944,0.031195,0.29458,0.0096743,0.36599,-0.047832,-0.0072594,0.51329,0.69243,0.41851,-0.034477,0.070666,0.75744,0.29831,0.59475,0.38511,0.28217,0.67053,0.3987,0.4392,0.68356,0.15457,0.06846,0.15334,0.55422,0.2847,0.17277,0.27929,0.17262,0.2105,-0.057135,0.28721,-0.010835,0.40773,0.1531,0.68403,-0.28335,0.32616,0.13121,0.028297,-0.45877,0.24538,0.38646,-0.05596,-0.031291,0.27332,0.14468,0.51178,0.18495,0.38299,-0.17535,0.053045,0.57478,0.21584,0.084193,0.21578,0.19465,0.11401,0.24828,-0.021263,0.088773,-0.54281,0.39044,0.054373,-0.33266,0.451699650744544,-0.727853212407117,-1.41245681430372,0.0811464782785638,-0.988205088708852
508321,0.49575,0.21565,0.088259,0.25438,0.40562,0.47434,0.16076,0.41553,0.42398,0.50293,0.52861,0.41365,0.43684,0.66578,0.66781,0.47523,-0.049199,0.31768,0.2426,0.068669,0.16489,0.34458,0.2586,0.21323,0.14963,0.85718,0.26167,0.063085,0.48995,0.34375,0.22923,0.55604,-0.10124,0.24049,0.39423,0.038047,0.40188,0.29007,0.31641,0.12177,0.013486,0.18053,0.51656,0.21065,0.37403,0.072754,0.72719,0.33291,0.26693,0.6421,-0.052302,0.71911,-0.16494,0.54555,0.57728,0.43832,0.78301,0.57757,0.54625,0.61295,0.5438,0.40862,0.805,0.49872,0.082654,0.37913,0.55018,0.64449,0.29729,0.29741,0.21033,0.22131,0.15207,-0.074901,0.070827,0.12778,0.34557,0.24372,0.39167,0.47169,0.45692,0.064061,0.1385,0.65352,0.62986,0.67102,0.13628,0.60736,0.24048,0.56038,0.19568,0.68218,0.27501,0.36366,0.55001,0.60876,-0.039371,0.41467,0.29843,0.25064,0.27302,0.037237,0.57301,-0.067761,0.10727,0.29593,0.5157,-2.03158733575564,-0.582880474682871,-2.39648266350282,-0.714338225918808,-0.300551993565489
522766,-0.17485,-0.36677,-0.2956,0.31175,0.51344,-0.017505,0.12973,0.56809,0.47644,-0.38383,-0.010007,0.30551,0.056887,0.71374,0.55419,0.46781,-0.29278,0.11939,-0.45592,-0.50423,-0.20639,-0.24311,-0.32251,-0.53243,0.20476,0.39389,-0.028654,0.54016,-0.43028,-0.39351,-0.043643,-0.053849,-0.38619,-0.40574,-0.018685,-0.46421,-0.5503,-0.17336,-0.069663,0.17677,-0.1712,-0.55078,-0.2996,-0.68954,-0.48286,0.11324,0.28916,-0.25604,-0.2547,0.14846,-0.16652,0.32566,0.093599,0.12481,-0.11323,-0.14744,0.4616,0.16424,0.20026,0.55179,0.56218,0.69153,0.5024,0.42471,-0.13967,-0.16567,0.32087,-0.0044504,-0.21399,-0.3451,-0.24693,-0.11335,0.031709,-0.038356,-0.050713,0.48315,0.078802,0.15608,0.024619,0.39501,0.048181,0.66961,-0.24415,0.36294,0.45233,0.55713,-0.33375,0.50493,-0.052007,0.3413,-0.018933,0.50626,-0.37355,-0.060125,0.36461,-0.13494,-0.19444,0.096644,-0.46106,-0.68154,0.025953,-0.31789,0.2162,-0.26609,-0.1264,-0.059722,0.43588,0.448463496771604,-0.343490744332437,0.287729391715054,0.224179339971131,1.45823941135946
529803,0.20816,-0.1145,-0.094457,0.43011,0.304,-0.26008,0.16691,0.73008,0.48528,0.41168,0.16571,0.058457,-0.056993,0.75242,-0.042747,0.63061,-0.27332,0.11159,0.014858,-0.010142,0.024676,0.12301,0.08207,0.05644,-0.2404,0.57667,0.26899,0.16164,0.2642,0.14128,-0.10316,0.12835,0.2716,-0.066392,0.21943,0.033839,0.16049,-0.35552,0.21529,-0.1497,-0.55137,-0.57728,-0.15039,-0.16409,-0.063985,0.037136,0.2691,0.052987,-0.10031,0.013243,0.16503,0.23251,-0.20749,0.23388,0.18983,-0.054418,0.47415,-0.6473,0.13154,0.67703,0.43711,0.46812,0.39867,0.50762,0.1967,0.078853,0.48213,0.1387,-0.22741,-0.071788,0.37297,0.22348,0.036753,-0.064075,-0.10709,-0.066975,-0.29772,0.0056155,0.2633,0.22508,0.051629,-0.065449,-0.37767,0.23831,0.53632,0.49371,-0.46711,0.54815,0.38223,0.14842,-0.40809,0.27943,-0.013138,-0.56428,0.30868,0.010743,-0.45277,0.18563,-0.03622,0.10508,0.74874,-0.43419,0.36238,0.26046,0.063769,0.070699,0.4371,1.49904642283055,0.0313305318697006,-0.385663962903802,-0.462359819213432,0.901508798785473
537342,0.2341,-0.19131,-0.072033,-0.10497,0.20187,-0.20773,0.35944,0.48828,0.70845,0.52125,0.053987,0.44257,0.56359,0.66724,0.53304,0.51811,0.15148,0.49586,0.317,0.30088,-0.075562,0.23499,0.25615,0.46299,-0.19988,0.62178,0.56239,0.79412,0.35478,0.56058,-0.41319,0.14654,0.074815,0.39249,0.59149,0.7985,0.59109,-0.21556,0.4878,0.68475,0.39873,-0.064077,0.33771,0.14238,-0.064919,0.32788,0.37844,0.14107,-0.32032,0.13478,0.32376,0.32241,0.14867,0.49092,0.73691,0.22246,0.79109,0.54971,0.38829,0.48781,0.75225,0.56252,0.85264,0.032702,-0.08514,0.17997,0.7005,-0.015794,0.15361,0.19902,0.04884,0.29529,0.043999,-0.21889,0.26925,0.22025,0.44638,0.51181,0.11613,0.57392,0.23873,0.25842,0.13274,-0.17373,0.41982,0.13691,-0.023765,0.17825,0.29609,0.49681,0.10513,0.53862,-0.40482,-0.051377,0.22931,0.29163,0.14603,0.48421,0.046259,0.62761,0.17852,0.12906,0.14491,0.11182,0.3306,-0.0052049,0.56718,1.0488665230005,0.0804013587813099,0.534808961647321,0.663219354466472,-1.63852307758693
542571,0.21589,-0.34962,-0.53276,0.28645,-0.26886,0.10604,-0.025345,-0.079952,0.221,0.50822,0.20401,0.46095,-0.032799,0.75031,0.072574,0.31382,-0.32469,0.42838,0.60141,0.068314,-0.34166,-0.22796,0.62415,-0.21341,-0.35138,0.47121,0.25608,0.17229,0.66867,0.24137,-0.29797,0.23993,0.60242,-0.37701,0.00062001,0.43607,0.26803,-0.47001,-0.17686,-0.29631,-0.35088,0.26784,-0.2518,-0.32992,0.031315,0.36527,0.74555,-0.042468,-0.44907,0.43599,0.18792,0.42489,-0.46491,0.33132,0.37779,-0.0022251,0.66055,-0.52228,0.19421,0.27567,-0.023206,-0.29641,0.40824,0.4685,-0.036544,0.0014117,0.37578,0.21965,-0.26825,-0.17955,-0.12601,0.20256,-0.27006,0.059976,-0.62455,-0.39525,-0.025927,-0.087381,-0.44278,0.27964,0.21834,0.64346,-0.044831,0.16582,0.42632,0.48934,-0.50571,0.039988,0.19094,0.30449,-0.17343,0.15074,-0.28186,-0.015676,0.66493,0.59042,-0.50638,0.36706,-0.029046,0.022819,0.18046,-0.054311,0.68023,-0.16582,-0.15702,0.27406,0.15623,-0.361397839911071,0.81010468533638,-0.478106542908915,-1.05101404881719,-0.680537454839732
558698,0.44821,0.10078,0.19392,-0.0033656,0.18724,0.0711,0.19308,0.60145,0.52317,0.043213,0.3702,0.3007,0.1366,0.25388,-0.16271,0.11128,-0.053774,-0.01261,0.13787,0.064228,0.099974,0.047395,-0.0038947,0.060805,0.21031,0.75618,0.40513,0.26297,0.29663,0.33627,0.54328,0.30307,-0.14103,0.14909,0.30091,-0.21844,0.36891,0.44454,0.4691,0.13406,0.26487,-0.092385,-0.064999,-0.071472,-0.0035009,-0.31552,0.75408,0.45369,0.44023,0.32342,0.13229,0.41731,-0.22084,0.52454,0.34058,-0.16422,0.0032621,0.47986,0.29563,0.49031,0.20333,0.64393,0.49781,-0.24724,-0.50938,0.26606,0.075772,0.2837,0.077619,-0.1541,-0.020423,-0.21542,-0.18481,-0.28144,-0.092777,0.16504,0.14803,0.4637,0.3152,0.66948,-0.2252,0.40291,0.24918,0.31049,0.13377,0.12459,-0.40453,0.038964,0.26707,0.15963,-0.13802,0.2533,0.1462,0.39143,0.24937,0.40641,0.1323,0.10199,-0.019891,-0.067807,0.38572,-0.15237,0.53479,-0.062327,0.42757,-0.16152,0.71593,1.62194596565335,1.4963192820069,0.293670557067197,2.05806834789359,2.18075712798098
559296,0.070672,-0.21539,-0.22933,-0.054225,0.20915,-0.26716,-0.30612,0.15393,0.19372,0.11407,0.022306,0.052874,0.087327,0.61161,-0.32395,0.49844,-0.36982,0.05604,0.24822,-0.48538,-0.54372,-0.28895,0.23593,-0.0033348,-0.29494,0.66492,0.29429,0.67272,0.011655,-0.14712,-0.34966,0.079968,0.14856,-0.24764,0.098813,0.28343,-0.38745,-0.49379,0.093438,0.21664,0.0095575,0.049582,0.043092,-0.20469,0.26892,-0.31222,0.602,-0.12948,-0.39213,0.097405,0.35958,0.4653,0.32553,0.36461,0.12112,-0.0020076,0.0827,-0.062294,0.20391,0.37939,0.098309,0.034653,0.63826,0.3965,-0.62432,0.39602,0.49647,0.04363,0.1785,0.086924,-0.15147,0.068435,-0.33694,-0.093801,-0.071089,0.35085,-0.031535,-0.00037859,-0.018566,-0.35351,-0.44884,0.0054469,-0.29668,0.59171,0.59775,0.32444,-0.58107,0.69597,0.52653,0.17181,-0.40441,0.58258,0.36564,-0.43472,0.57463,0.042737,-0.17363,0.28465,-0.062844,0.089449,0.32629,-0.32661,0.37525,0.12046,-0.25062,0.15073,0.17257,-0.298393392043954,1.60045831532015,-0.378764175830185,0.464430773679751,-0.112827176770386
570576,0.56762,0.22898,0.23806,0.24857,0.07817,0.376,0.016211,0.29535,0.18761,0.45051,-0.36801,0.29697,-0.31318,0.21756,0.5247,0.20696,0.059943,0.22842,-0.10374,-0.22473,-0.53519,-0.17052,-0.049204,-0.13244,0.030614,0.66441,0.25432,0.17142,0.71902,0.10921,-0.082715,-0.47536,-0.53767,0.40179,0.30762,0.14246,0.12143,-0.26091,0.3823,0.059351,-0.5106,-0.40706,-0.37843,0.19581,0.23917,0.25235,0.50929,-0.01302,-0.38279,-0.29548,-0.24483,-0.15394,0.27558,0.5084,0.33428,0.30203,0.62839,0.34407,0.4039,0.41193,0.25595,0.23359,0.57937,0.050844,-0.007088,0.25369,0.41976,-0.18456,0.15627,0.075448,-0.034673,0.16196,-0.19389,-0.27777,0.015622,-0.04963,0.18812,0.70293,-0.2146,0.238,-0.40221,-0.23538,-0.33681,0.27878,0.25192,0.039543,-0.33729,0.51406,-0.045218,-0.12782,-0.15873,0.46915,0.11403,0.10075,-0.060199,0.33383,0.030137,0.077665,0.30783,0.36166,0.30611,-0.36059,0.10361,-0.17688,0.28076,0.46868,0.047258,-0.67491414620974,-1.71579834131956,-0.168238471676765,-0.936104361129725,0.748217039281115
573811,0.33687,-0.10212,-0.053612,0.063214,0.16536,-0.022268,0.17194,0.41299,0.63896,0.19876,-0.17734,0.22633,-0.24171,0.44931,-0.013666,0.37964,0.38174,0.094167,0.43285,0.098949,-0.073911,-0.038958,0.21161,0.0011782,-0.12774,0.22493,-0.12308,-0.014377,0.12802,0.34056,0.11784,0.035548,-0.11621,0.072974,-0.17508,-0.14254,0.43262,0.088047,-0.26536,-0.22264,-0.44389,-0.38551,0.052626,0.052643,0.097848,-0.003231,0.23976,0.44114,-0.24598,0.19167,0.032939,0.085613,0.27062,0.34293,0.24225,0.0074153,0.51852,-0.072541,0.086491,0.17939,0.41401,0.51221,0.15395,0.31686,-0.050407,0.26454,0.31697,-0.22799,0.33666,0.37902,0.09076,-0.00021607,0.031575,0.031693,-0.33594,0.12911,0.18077,0.19628,0.098453,0.24228,-0.13158,0.33749,0.085339,-0.075221,0.13902,0.48713,0.032202,0.47159,0.11961,0.051737,-0.32933,0.30076,0.099014,-0.17794,0.16031,0.39374,-0.081377,0.25896,-0.18104,0.41525,0.70582,0.049302,0.44527,-0.021541,0.44001,0.52957,0.055745,-1.29698106562425,-0.181275540574349,-0.632525613707519,-1.82210526648003,0.242004257580336
581828,0.070919,-0.011755,0.0046201,0.31817,0.16982,0.088479,0.13069,0.23817,0.45305,0.11511,-0.36424,-0.31261,-0.030088,0.6581,0.38178,0.079329,0.36044,-0.33647,-0.42679,-0.029169,-0.14155,-0.20319,-0.46923,0.18687,0.1631,0.86482,-0.20856,-0.46219,0.40123,0.015342,-0.0019065,-0.5354,-0.4621,0.42163,-0.20291,-0.024049,0.032442,-0.055403,0.088483,-0.11753,-0.29909,-0.31704,-0.32919,-0.1339,0.086071,0.0318,0.33727,0.082686,-0.0745,-0.35117,-0.40914,-0.40771,0.029363,0.6823,0.27473,0.092826,0.17915,-0.042757,0.19701,0.24022,-0.4678,0.23639,0.0048203,0.55459,-0.16707,0.23163,0.28391,-0.058012,0.033207,-0.30603,0.18213,0.047502,-0.4044,-0.024596,-0.18428,-0.051812,-0.1437,0.12241,-0.31574,0.36336,-0.48008,-0.040421,-0.080787,-0.058719,0.036061,0.085624,-0.41727,0.24536,0.28796,0.29782,-0.53731,0.20303,-0.0092228,-0.16,0.067556,0.030906,-0.15167,-0.15491,-0.10136,0.34705,0.43237,-0.18955,0.092175,-0.11173,0.041255,0.12401,-0.15311,0.438709359201594,1.56669059564509,1.64386611029038,1.52108589488411,0.510576499718437
582211,0.59327,-0.089519,-0.081344,0.00029167,0.23866,-0.0052106,-0.099804,0.34155,0.33348,0.53092,0.3162,0.65591,0.24073,0.70557,0.49079,0.57099,0.16654,0.58092,-0.31789,0.023593,-0.33454,-0.20567,-0.47792,-0.33885,-0.4484,0.33177,0.27207,0.83446,-0.41798,-0.26613,-0.43524,-0.54908,-0.74089,-0.086937,0.39227,-0.28475,-0.15984,-0.45937,0.37669,0.13275,0.26571,-0.076145,0.34926,-0.082226,0.23589,-0.16618,0.70134,0.31409,-0.10366,0.19493,0.014938,0.18573,0.046643,0.1374,0.046294,0.28225,0.74074,0.41814,0.30087,0.62587,0.74661,0.83182,0.41675,0.65409,0.12358,0.52355,0.35853,0.12339,0.013178,0.41936,0.25363,0.43028,-0.42506,0.18605,-0.3126,0.54674,-0.14041,0.44467,-0.44045,0.47344,0.52614,0.70161,0.59113,0.1328,0.24278,0.35857,-0.017784,-0.11599,-0.079001,-0.12049,-0.042289,0.64004,-0.16484,0.051736,0.56046,0.60905,0.19749,0.56102,0.23279,0.4448,0.13932,-0.37077,0.39598,-0.30799,0.23632,0.72102,0.27077,0.38258284633195,1.28877027826514,0.0140680376771755,0.407391921482387,1.50315171185033
597203,-0.2539,-0.5012,-0.41127,-0.28755,0.19328,-0.71527,0.53452,0.77153,0.48907,0.13954,-0.58625,0.52036,0.1419,0.75378,0.40318,0.54598,0.10372,0.035847,0.10323,-0.34106,-0.46103,-0.38718,0.17671,-0.25614,-0.16303,0.71872,0.11381,0.441,-0.29381,-0.35644,-0.5726,-0.56556,0.22136,0.097648,-0.1595,0.32902,-0.4124,-0.25222,0.4987,0.09051,-0.51684,-0.66721,-0.58787,-0.60635,-0.414,0.023805,0.46099,-0.28034,-0.62768,-0.51853,0.017014,0.39963,0.12067,0.51257,0.03256,-0.16794,0.32399,0.45283,0.19845,0.57988,0.04444,-0.040003,0.02211,-0.34438,-0.067752,0.28897,0.4431,-0.29601,-0.48595,-0.17266,0.13703,0.11964,-0.0068771,0.068723,0.1007,0.38477,-0.57939,0.3363,-0.0050654,0.045029,0.56639,0.31079,-0.01757,0.3322,0.12642,-0.18548,-0.15434,0.35398,-0.081664,-0.092783,0.089325,0.81767,-0.67453,-0.46441,0.62183,-0.5289,-0.20048,0.064414,-0.57358,-0.50098,0.21799,-0.25269,-0.21806,-0.35275,0.067352,-0.22577,0.33971,-0.976362536428992,-0.481596894731627,0.971237913879744,-1.6065073218564,-0.981899767788851
609291,0.24367,0.38087,0.31177,0.31156,-0.034885,0.55445,0.29531,0.63991,0.43328,0.56263,0.55028,0.69311,0.47713,0.93792,0.91059,0.065907,0.13664,-0.54838,-0.86137,-0.62297,-0.81003,-0.59445,-0.83472,-0.43051,-0.52256,-0.6298,-0.61879,0.71975,0.91039,-0.69084,-0.85407,-0.68066,-0.89644,0.18536,-0.55536,-0.76258,-0.60093,-0.82826,0.11975,-0.76122,0.015184,-0.84091,-0.66929,0.39675,-0.038001,-0.65673,0.40718,0.58263,0.56449,0.74248,0.67653,0.72777,0.3686,-0.10309,0.08171,-0.13266,0.024016,0.071351,0.20982,0.4607,0.10463,0.29042,0.22943,0.36082,0.075739,0.082456,0.72846,0.81492,0.25577,0.26785,0.78832,0.7437,-0.58043,-0.039703,-0.66989,0.37689,-0.085368,0.66262,-0.20082,-0.52298,-0.59844,-0.74925,-0.37494,0.65527,0.72481,0.46733,0.43166,0.24415,0.49467,0.37323,0.13759,0.83467,-0.7517,-0.011244,0.22891,0.56788,0.59314,0.33032,0.23781,0.35003,-0.10914,-0.33124,0.1949,-0.67189,0.642,0.20508,0.042349,0.968951858301953,1.03950187463615,-0.643818705758926,-1.38839116984306,3.25922001881351
617191,0.093568,-0.075218,-0.36534,0.028004,-0.034458,0.40819,0.15042,0.74333,0.36746,0.35778,-0.47755,-0.030407,0.16827,0.43314,0.15027,0.20387,-0.016662,0.015058,0.17715,-0.0082401,-0.44775,0.16402,-0.25305,0.25396,0.25004,0.44709,0.22498,-0.26923,-0.098767,0.33494,-0.20699,0.064869,-0.17688,0.35346,-0.25292,-0.14516,0.18886,-0.08874,-0.25984,-0.088054,-0.31201,-0.34311,0.15043,-0.19543,-0.14892,0.087015,0.66127,0.24599,-0.60403,0.31914,-0.35025,-0.14624,0.3082,0.28921,0.27051,0.39382,-0.16171,0.34923,0.40586,0.63741,0.32476,0.41042,0.34989,0.25456,-0.26446,0.41958,0.56315,-0.10797,-0.21982,0.30079,-0.25243,0.098025,0.22752,-0.42079,0.44464,-0.42942,0.23274,0.043689,0.4529,0.11995,-0.11213,0.27793,0.58295,-0.11782,-0.045559,0.050214,0.18527,-0.042035,0.13876,0.14849,-0.21001,0.051887,-0.0086487,-0.057483,-0.039017,-0.18471,0.36699,-0.2551,-0.34027,0.29267,0.77867,-0.69902,0.54331,-0.037199,-0.51797,0.38568,-0.62866,1.77855550250479,0.605752738272941,0.404560817359671,0.53719480643422,0.00250374843071675
641748,0.197,0.084582,-0.0153,0.40442,0.13913,0.041086,-0.010981,0.2514,0.057134,0.32789,-0.11657,0.50458,0.29664,0.086189,0.097394,0.053704,-0.27972,-0.071594,0.0044812,-0.15122,0.080904,0.14288,0.088993,-0.27996,0.081406,0.39851,-0.25732,0.1733,-0.18509,0.056681,-0.13016,-0.089691,0.19057,-0.05939,-0.28776,-0.080736,0.25389,-0.38618,0.020465,0.12991,-0.42253,-0.56429,-0.20662,-0.16036,-0.032682,-0.081243,0.42599,0.28502,-0.20069,-0.0098986,0.24519,0.48323,0.14092,0.032353,0.36995,-0.1382,0.39591,-0.12875,-0.10727,0.5788,0.34798,-0.21579,0.14064,0.2327,0.072054,0.14386,0.39419,0.21274,0.2423,0.36047,-0.068924,0.10193,-0.1279,-0.14839,0.10689,-0.099446,-0.34899,0.26983,-0.030991,0.16573,-0.1997,-0.05314,-0.21964,-0.22342,-0.027306,0.044904,-0.24432,0.4545,0.30496,-0.086748,-0.34446,0.56005,-0.55142,0.16202,0.43205,0.028023,-0.18394,0.23955,0.11656,0.25989,-0.086399,0.4804,0.12064,-0.16628,0.030527,0.13377,0.094974,1.63077840948597,0.925785582735215,-0.0355310219891713,1.50291627380151,-0.20304170680457
702920,0.34683,0.022715,0.096774,-0.13476,0.094722,0.053193,-0.21978,0.4317,0.55755,0.33436,-0.0851,0.48931,-0.45686,0.012094,0.48587,0.53819,0.30489,0.19061,0.47482,0.35961,-0.26303,-0.18524,0.21388,0.15961,0.24473,0.48833,-0.068702,-0.28617,0.44407,-0.019864,-0.18311,-0.56025,0.16618,0.19492,0.021155,0.43127,-0.11672,-0.34951,0.10386,0.26928,-0.61372,-0.52338,-0.41382,-0.41747,0.0094493,-0.28764,0.26352,0.10726,-0.33903,-0.36673,0.18673,0.13782,-0.056515,0.24054,0.21983,-0.42116,-0.055398,0.0394,-0.26367,0.68304,0.40402,0.74458,0.55108,0.19306,-0.084899,0.1259,0.54567,0.035747,-0.085504,0.10686,-0.3052,-0.47369,-0.014208,0.034165,0.29276,-0.0057859,-0.23863,0.64356,0.26886,0.40347,-0.56729,0.44409,-0.038807,0.10471,-0.017636,0.29037,-0.30646,0.39066,0.012592,-0.06044,0.25728,0.58138,-0.38873,-0.089488,0.057649,0.17007,-0.14769,0.17115,0.15983,0.53554,0.58012,-0.065083,0.071121,-0.22154,0.19306,0.27876,-0.053528,-0.809770483751604,0.582351623008486,-0.557052844076948,-1.76730727318419,0.0484681367550923
712549,0.13706,-0.16022,0.34966,-0.046245,0.32432,0.0073536,-0.025223,0.51156,0.49962,0.40314,-0.0492,0.22552,-0.3051,0.80259,0.18092,0.15285,-0.18513,0.35973,0.09127,-0.1867,-0.08405,-0.096981,-0.22404,0.16025,-0.021544,0.39986,0.27096,0.29978,0.44947,-0.039006,0.047405,0.1161,-0.094951,0.27571,0.45753,-0.017845,0.16889,-0.07138,0.38737,0.11069,-0.39872,-0.38229,0.12939,-0.26966,0.0098937,-0.13486,0.34081,0.02726,-0.094035,0.086506,0.058865,0.2881,-0.28123,-0.030456,0.36555,-0.038724,0.41522,-0.033304,-0.073611,0.45823,0.33427,0.41653,0.55819,0.012813,0.023286,0.27564,0.067428,-0.47345,0.032059,-0.19587,0.083905,0.1284,-0.19816,0.28979,0.06498,0.14747,0.039699,0.26955,0.017431,0.16508,0.20699,-0.025279,0.043051,-0.052749,0.36736,0.17695,0.011424,0.66579,0.6057,-0.3734,-0.39934,0.25857,-0.16431,-0.35761,0.57666,0.075195,-0.29459,0.52981,-0.035664,0.051598,0.54603,0.036904,0.19965,-0.020451,0.12786,-0.19247,-0.11078,2.28312760391164,-0.155265256088457,1.58587343856644,0.806092667726444,-0.376343152037401
737494,0.47043,-0.078098,-0.097881,-0.14975,0.044311,0.030928,-0.018035,0.46379,0.46074,0.040007,0.16429,0.41483,0.35794,0.28101,0.50092,0.19779,0.27853,0.14685,0.074251,0.083903,-0.17649,0.05978,0.081685,0.10095,0.10252,0.56967,0.54391,0.41768,0.12643,0.36638,0.24142,0.22744,0.19256,0.076114,0.46348,0.2151,0.16473,0.050426,-0.14764,0.18968,-0.11968,-0.1019,0.24963,0.057485,0.1084,-0.13099,0.48115,0.015542,-0.11838,0.28726,-0.11438,0.44848,-0.096304,0.23688,0.23304,0.41281,0.26107,0.075645,0.52374,0.54516,0.44226,0.48726,0.50104,0.23883,0.2494,0.11252,0.48396,0.24431,-0.10212,0.23709,-0.21422,-0.084764,0.037357,-0.093562,0.14498,0.29201,-0.10606,-0.52665,-0.43409,0.30164,-0.42185,0.25511,0.040073,0.39575,0.088384,0.11912,-0.074402,0.39323,-0.013163,-0.10958,-0.11836,0.38302,0.045536,0.0063882,0.3284,0.28747,0.082514,0.18844,0.048086,0.011305,0.3604,0.44177,0.42558,0.13576,0.3998,0.12814,0.66253,-0.6499207025704,2.4733248609767,-0.842180756877647,-1.50317427570538,0.0613462042696682
